timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text,hasVideo
2026-08-14T10:40:10.000+08:00,1921,7,,,no,"nvidia","https://x.com/nvidianewsroom/status/2088093291766026650","Read more about our  @nvidia  and  @LGE_Global  collaboration:","Read more about our  @nvidia  and  @LGE_Global  collaboration:",no
2026-08-04T21:21:21.000+08:00,660,6,2,1,no,"","https://x.com/nvidianewsroom/status/2084630773483597873","AI agents rely on identity controls, harnesses, guardrails, logs, and evaluation to act.  Securing them means protecting every layer of that system.  Open Secure AI Alliance members are already putting this approach into practice.","AI agents rely on identity controls, harnesses, guardrails, logs, and evaluation to act.  Securing them means protecting every layer of that system.  Open Secure AI Alliance members are already putting this approach into practice.",no
2026-07-31T00:38:41.000+08:00,1651,26,3,1,no,"training","https://x.com/nvidianewsroom/status/2082868494123553093","Weights are the numerical settings an AI model learns during training. Releasing them lets developers download, run, and adapt the model on their own infrastructure.   Open models may also share code, training details, or evaluations. There are different degrees of openness.","Weights are the numerical settings an AI model learns during training. Releasing them lets developers download, run, and adapt the model on their own infrastructure.   Open models may also share code, training details, or evaluations. There are different degrees of openness.",no
2026-07-29T02:44:44.000+08:00,1601,2,,,no,"","https://x.com/nvidianewsroom/status/2082175441763221563","Read Wistron's story to learn more ","Read Wistron's story to learn more ",no
2026-07-23T10:46:23.000+08:00,2279,10,2,,no,"","https://x.com/nvidianewsroom/status/2080122323055661127","Read the event recap ","Read the event recap ",no
2026-08-17T20:38:25.000+08:00,63456,191,25,13,yes,"nvidia","https://x.com/nvidianewsroom/status/2089331010060091497","NEWS: NVIDIA guarantees SB Energy's PORTS-Pike Technology Campus in Ohio to exclusively host NVIDIA AI compute.  The campus will create tens of thousands of jobs and invest hundreds of millions in the community.  Read the release   https:// nvidianews.nvidia.com/news/nvidia-gu arantees-sb-energy-s-ports-pike-technology-campus-in-ohio-to-exclusively-host-nvidia-ai-compute …","NEWS: NVIDIA guarantees SB Energy's PORTS-Pike Technology Campus in Ohio to exclusively host NVIDIA AI compute.  The campus will create tens of thousands of jobs and invest hundreds of millions in the community.  Read the release   https:// nvidianews.nvidia.com/news/nvidia-gu arantees-sb-energy-s-ports-pike-technology-campus-in-ohio-to-exclusively-host-nvidia-ai-compute …",no
2026-07-16T19:05:11.000+08:00,12466,134,32,4,no,"nvidia","https://x.com/nvidianewsroom/status/2077711134031839297","Japan is laying the foundation for the future of physical AI.  Partnering with Noetra and supported by METI, the NVIDIA Vera Rubin AI factory built on the NVIDIA DSX platform will bring world-class AI infrastructure to manufacturing, robotics, healthcare, and beyond.   27,500","Japan is laying the foundation for the future of physical AI.  Partnering with Noetra and supported by METI, the NVIDIA Vera Rubin AI factory built on the NVIDIA DSX platform will bring world-class AI infrastructure to manufacturing, robotics, healthcare, and beyond.   27,500",no
2026-07-16T13:23:21.000+08:00,5679637,5.7K,1.4K,71,yes,"nvidia","https://x.com/nvidianewsroom/status/2077625109477556731","In Tokyo today, NVIDIA CEO Jensen Huang joined leaders from Fujitsu, Kawasaki Heavy Industries, FANUC, and Yaskawa Electric.   Together, they’re bringing physical AI from national ambition to the factory floors that power industries around the world.","In Tokyo today, NVIDIA CEO Jensen Huang joined leaders from Fujitsu, Kawasaki Heavy Industries, FANUC, and Yaskawa Electric.   Together, they’re bringing physical AI from national ambition to the factory floors that power industries around the world.",no
2026-07-16T13:10:30.000+08:00,177515,303,71,10,no,"intel; nvidia","https://x.com/nvidianewsroom/status/2077621875472056374","Japan invented modern manufacturing.   Now, its innovators are building on NVIDIA Cosmos, NVIDIA Isaac, NVIDIA Metropolis, and NVIDIA Jetson to accelerate the deployment of intelligent machines.  Japan’s strengths in robotics, manufacturing, automotive, telecommunications, and","Japan invented modern manufacturing.   Now, its innovators are building on NVIDIA Cosmos, NVIDIA Isaac, NVIDIA Metropolis, and NVIDIA Jetson to accelerate the deployment of intelligent machines.  Japan’s strengths in robotics, manufacturing, automotive, telecommunications, and",no
2026-08-14T10:17:34.000+08:00,22497,323,28,12,yes,"nvidia","https://x.com/nvidianewsroom/status/2088087603421569082","NVIDIA and LG are expanding their collaboration to accelerate the next wave of physical AI.  Building on years of work together,  @JensenHuang  and LG Group Chairman Kwang-mo Koo are advancing joint efforts across AI factories, robotics, and autonomous vehicles — combining LG’s","NVIDIA and LG are expanding their collaboration to accelerate the next wave of physical AI.  Building on years of work together,  @JensenHuang  and LG Group Chairman Kwang-mo Koo are advancing joint efforts across AI factories, robotics, and autonomous vehicles — combining LG’s",no
2026-08-11T21:42:24.000+08:00,25095,329,52,11,no,"nvidia","https://x.com/nvidianewsroom/status/2087172786141733067","Today, NVIDIA announced Nemotron 3.5 Lightning and NeMo Switchyard — two new open technologies for building faster, more efficient AI systems that can use the right model for each task.  Together, they give developers greater control over how and where AI runs.    ","Today, NVIDIA announced Nemotron 3.5 Lightning and NeMo Switchyard — two new open technologies for building faster, more efficient AI systems that can use the right model for each task.  Together, they give developers greater control over how and where AI runs.    ",no
2026-08-11T05:01:09.000+08:00,259039,1.2K,226,76,yes,"nvidia","https://x.com/nvidianewsroom/status/2086920814520066549","NEWS: NVIDIA is partnering with  @apolloglobal ,  @BlackRock ,  @blackstone ,  @brookfield ,  @GoldmanSachs  and  @KKR_Co  to establish AI compute infrastructure financing platforms to mobilize over $500B of third-party capital.  Read the release:  https:// nvda.ws/4wSHJI4","NEWS: NVIDIA is partnering with  @apolloglobal ,  @BlackRock ,  @blackstone ,  @brookfield ,  @GoldmanSachs  and  @KKR_Co  to establish AI compute infrastructure financing platforms to mobilize over $500B of third-party capital.  Read the release:  https:// nvda.ws/4wSHJI4",no
2026-08-08T18:27:23.000+08:00,59086,385,68,33,yes,"nvidia; arm","https://x.com/nvidianewsroom/status/2086036542502384018","Today in Armenia,  @FirebirdCloudAI  announced the launch of the CIS region's largest AI factory, designed to bring global demand for AI infrastructure, local development opportunities and new economic growth to the region.  Powered by NVIDIA accelerated computing with  @Dell  and","Today in Armenia,  @FirebirdCloudAI  announced the launch of the CIS region's largest AI factory, designed to bring global demand for AI infrastructure, local development opportunities and new economic growth to the region.  Powered by NVIDIA accelerated computing with  @Dell  and",no
2026-08-05T00:20:48.000+08:00,9499,131,16,3,no,"nvidia","https://x.com/nvidianewsroom/status/2084675932074192915","NVIDIA is joining  @NSF ’s new $100M State and Regional AI Infrastructure Hubs program to expand access to advanced computing, data, software, and expertise.  Together, we can help accelerate research, strengthen AI education, & prepare students for the AI economy.","NVIDIA is joining  @NSF ’s new $100M State and Regional AI Infrastructure Hubs program to expand access to advanced computing, data, software, and expertise.  Together, we can help accelerate research, strengthen AI education, & prepare students for the AI economy.",no
2026-08-04T21:20:44.000+08:00,6040,95,14,2,yes,"image","https://x.com/nvidianewsroom/status/2084630618952827232","At Black Hat, the Open Secure AI Alliance, with more than 120 members and growing, is developing new guidelines and sharing open, inspectable tools across the AI security stack.  The goal is better protection across the ecosystem.    ","At Black Hat, the Open Secure AI Alliance, with more than 120 members and growing, is developing new guidelines and sharing open, inspectable tools across the AI security stack.  The goal is better protection across the ecosystem.    ",no
2026-07-31T00:37:28.000+08:00,46840,670,151,28,yes,"image","https://x.com/nvidianewsroom/status/2082868188224659777","Great to see more than 230 organizations across the AI ecosystem have signed a letter supporting open weights as part of America’s AI future.   Their message: open weights enable more people to build, compete, and put AI to work.   Here’s why that matters. ","Great to see more than 230 organizations across the AI ecosystem have signed a letter supporting open weights as part of America’s AI future.   Their message: open weights enable more people to build, compete, and put AI to work.   Here’s why that matters. ",no
2026-07-30T04:49:20.000+08:00,72854,690,92,29,yes,"nvidia","https://x.com/nvidianewsroom/status/2082569183104057775","NVIDIA is proud to be part of the U.S. manufacturing progress made over the past 18 months alongside Secretary  @howardlutnick ,  @CommerceGov , and partners across industry.  We look forward to continuing this work together.","NVIDIA is proud to be part of the U.S. manufacturing progress made over the past 18 months alongside Secretary  @howardlutnick ,  @CommerceGov , and partners across industry.  We look forward to continuing this work together.",yes
2026-07-29T02:42:10.000+08:00,17539,100,17,7,yes,"nvidia; chip","https://x.com/nvidianewsroom/status/2082174792560517245","Wistron’s new Texas factory started as a digital twin.  Before construction, engineers used NVIDIA technologies to design, simulate and optimize production.  Today, teams in Fort Worth are producing the NVIDIA GB300 Grace Blackwell Ultra Superchip, with Vera Rubin next.","Wistron’s new Texas factory started as a digital twin.  Before construction, engineers used NVIDIA technologies to design, simulate and optimize production.  Today, teams in Fort Worth are producing the NVIDIA GB300 Grace Blackwell Ultra Superchip, with Vera Rubin next.",yes
2026-07-25T10:50:23.000+08:00,22518,65,14,2,no,"nvidia","https://x.com/nvidianewsroom/status/2080848105709150412","Following the San Francisco AI Summit,  @JensenHuang  joined  @Bloomberg ’s  @EdLudlow  to discuss NVIDIA’s expanding partnerships across Korea's technology ecosystem, and the scale of computing needed for the AI future.  Watch the full interview:","Following the San Francisco AI Summit,  @JensenHuang  joined  @Bloomberg ’s  @EdLudlow  to discuss NVIDIA’s expanding partnerships across Korea's technology ecosystem, and the scale of computing needed for the AI future.  Watch the full interview:",no
2026-07-25T05:11:51.000+08:00,72090,1.3K,177,35,yes,"samsung; nvidia","https://x.com/nvidianewsroom/status/2080762909882274109","And that makes three:  @Samsung  Chairman Lee Jae-Yong joined Jensen at NVIDIA as part of a full day with Korea’s technology leaders.","And that makes three:  @Samsung  Chairman Lee Jae-Yong joined Jensen at NVIDIA as part of a full day with Korea’s technology leaders.",no
2026-07-25T04:59:27.000+08:00,56807,318,35,6,yes,"nvidia","https://x.com/nvidianewsroom/status/2080759789961781566","Two shades of green at NVIDIA HQ. Great catching up with  @official_naver .","Two shades of green at NVIDIA HQ. Great catching up with  @official_naver .",yes
2026-07-25T04:36:37.000+08:00,20683,524,58,15,yes,"nvidia","https://x.com/nvidianewsroom/status/2080754046370013428","On the way to San Francisco, with a quick pit stop at NVIDIA.  Jensen welcomes Chairman and CEO Chung Eui-sun of Hyundai Motor Group.  @HMGnewsroom","On the way to San Francisco, with a quick pit stop at NVIDIA.  Jensen welcomes Chairman and CEO Chung Eui-sun of Hyundai Motor Group.  @HMGnewsroom",no
2026-07-24T11:45:42.000+08:00,226780,1.4K,105,26,yes,"hynix; nvidia; arm","https://x.com/nvidianewsroom/status/2080499639149593034","A warm California welcome from NVIDIA to  @SKhynix .","A warm California welcome from NVIDIA to  @SKhynix .",no
2026-07-23T10:46:22.000+08:00,7553,119,10,3,yes,"nvidia","https://x.com/nvidianewsroom/status/2080122320681603101","The next stage of AI is here for the public sector.  At Converge @ NPS, NVIDIA CEO Jensen Huang spoke about how the NVIDIA DGX GB300 will accelerate AI research, education, and experimentation for  @NPS_Monterey . The AI supercomputer will expand access to tools and compute needed","The next stage of AI is here for the public sector.  At Converge @ NPS, NVIDIA CEO Jensen Huang spoke about how the NVIDIA DGX GB300 will accelerate AI research, education, and experimentation for  @NPS_Monterey . The AI supercomputer will expand access to tools and compute needed",no
2026-07-23T04:42:48.000+08:00,5011,43,3,2,yes,"nvidia; hpc; csp","https://x.com/nvidianewsroom/status/2080030824846807351","The Genesis Mission is an investment in America’s future, and NVIDIA is proud to be an industry partner in this initiative to safeguard U.S. leadership in science.   This week, John Josephakis, NVIDIA Global VP for HPC, AI, and Supercomputing, joined leaders at the  @scsp_ai  AI+","The Genesis Mission is an investment in America’s future, and NVIDIA is proud to be an industry partner in this initiative to safeguard U.S. leadership in science.   This week, John Josephakis, NVIDIA Global VP for HPC, AI, and Supercomputing, joined leaders at the  @scsp_ai  AI+",no
2026-07-22T05:58:25.000+08:00,13111,189,28,10,yes,"nvidia; chip; supply chain","https://x.com/nvidianewsroom/status/2079687466160701934","NVIDIA CEO Jensen Huang joined Wistron Chairman Simon Lin as Wistron opened its first U.S. facility in Texas, producing the GB300 Grace Blackwell Ultra Superchip.  We’re proud to partner with Wistron as its global expertise strengthens U.S. manufacturing and the supply chain","NVIDIA CEO Jensen Huang joined Wistron Chairman Simon Lin as Wistron opened its first U.S. facility in Texas, producing the GB300 Grace Blackwell Ultra Superchip.  We’re proud to partner with Wistron as its global expertise strengthens U.S. manufacturing and the supply chain",yes
2026-07-20T23:38:34.000+08:00,5930,71,5,3,yes,"#siggraph2026; nvidia","https://x.com/nvidianewsroom/status/2079229485421887879","Announced at #SIGGRAPH2026   NVIDIA Agent Toolkit now includes Omniverse libraries, giving AI agents tools and skills to help developers integrate physical AI capabilities into their existing 3D applications.  Read the full release:  https:// nvda.ws/4wQlPVu","Announced at #SIGGRAPH2026   NVIDIA Agent Toolkit now includes Omniverse libraries, giving AI agents tools and skills to help developers integrate physical AI capabilities into their existing 3D applications.  Read the full release:  https:// nvda.ws/4wQlPVu",no
2026-07-18T23:21:39.000+08:00,32015,453,76,11,no,"","https://x.com/nvidianewsroom/status/2078500453164466299","","",no
2026-07-16T21:55:50.000+08:00,37688,390,97,19,yes,"nvidia","https://x.com/nvidianewsroom/status/2077754081674768677","Japan is building the AI factories to power the next industrial revolution.  NVIDIA CEO Jensen Huang joined Japan’s METI Minister  @ryosei_akazawa  as NVIDIA and Noetra, supported by  @METI_JPN , announced plans to build the world’s first national AI infrastructure for physical AI.","Japan is building the AI factories to power the next industrial revolution.  NVIDIA CEO Jensen Huang joined Japan’s METI Minister  @ryosei_akazawa  as NVIDIA and Noetra, supported by  @METI_JPN , announced plans to build the world’s first national AI infrastructure for physical AI.",no
